result,graph,config,type,operation,method,generator
0.004119784,sf05,1,vertex,addition,adjlist,Scale Free
0.004084813,sf05,1,vertex,addition,adjlist,Scale Free
0.004121086,sf05,1,vertex,addition,adjlist,Scale Free
0.004131682,sf05,1,vertex,addition,adjlist,Scale Free
0.004007868,sf05,1,vertex,addition,adjlist,Scale Free
0.004343723,sf06,1,vertex,addition,adjlist,Scale Free
0.004150701,sf06,1,vertex,addition,adjlist,Scale Free
0.004067567,sf06,1,vertex,addition,adjlist,Scale Free
0.004090152,sf06,1,vertex,addition,adjlist,Scale Free
0.004042767,sf06,1,vertex,addition,adjlist,Scale Free
0.004100479,sf07,2,vertex,addition,adjlist,Scale Free
0.004108604,sf07,2,vertex,addition,adjlist,Scale Free
0.004042616,sf07,2,vertex,addition,adjlist,Scale Free
0.003964763,sf07,2,vertex,addition,adjlist,Scale Free
0.004201158,sf07,2,vertex,addition,adjlist,Scale Free
0.004132994,sf08,2,vertex,addition,adjlist,Scale Free
0.004044728,sf08,2,vertex,addition,adjlist,Scale Free
0.004144102,sf08,2,vertex,addition,adjlist,Scale Free
0.005174804,sf08,2,vertex,addition,adjlist,Scale Free
0.004148139,sf08,2,vertex,addition,adjlist,Scale Free
0.00408363,sf09,2,vertex,addition,adjlist,Scale Free
0.004106756,sf09,2,vertex,addition,adjlist,Scale Free
0.004095836,sf09,2,vertex,addition,adjlist,Scale Free
0.004063695,sf09,2,vertex,addition,adjlist,Scale Free
0.004186687,sf09,2,vertex,addition,adjlist,Scale Free
0.005561139,sf10,3,vertex,addition,adjlist,Scale Free
0.005430515,sf10,3,vertex,addition,adjlist,Scale Free
0.005601855,sf10,3,vertex,addition,adjlist,Scale Free
0.00546729,sf10,3,vertex,addition,adjlist,Scale Free
0.005525007,sf10,3,vertex,addition,adjlist,Scale Free
0.005705449,sf11,3,vertex,addition,adjlist,Scale Free
0.005433143,sf11,3,vertex,addition,adjlist,Scale Free
0.005532152,sf11,3,vertex,addition,adjlist,Scale Free
0.005466427,sf11,3,vertex,addition,adjlist,Scale Free
0.005452771,sf11,3,vertex,addition,adjlist,Scale Free
0.00557732,sf12,3,vertex,addition,adjlist,Scale Free
0.005459487,sf12,3,vertex,addition,adjlist,Scale Free
0.00558325,sf12,3,vertex,addition,adjlist,Scale Free
0.00551474,sf12,3,vertex,addition,adjlist,Scale Free
0.005429068,sf12,3,vertex,addition,adjlist,Scale Free
0.005415821,sf13,4,vertex,addition,adjlist,Scale Free
0.005467032,sf13,4,vertex,addition,adjlist,Scale Free
0.005364369,sf13,4,vertex,addition,adjlist,Scale Free
0.005482324,sf13,4,vertex,addition,adjlist,Scale Free
0.005560648,sf13,4,vertex,addition,adjlist,Scale Free
0.00514848,sf14,4,vertex,addition,adjlist,Scale Free
0.005070742,sf14,4,vertex,addition,adjlist,Scale Free
0.005163911,sf14,4,vertex,addition,adjlist,Scale Free
0.005076552,sf14,4,vertex,addition,adjlist,Scale Free
0.005043375,sf14,4,vertex,addition,adjlist,Scale Free
0.005572858,sf15,4,vertex,addition,adjlist,Scale Free
0.005689698,sf15,4,vertex,addition,adjlist,Scale Free
0.005461652,sf15,4,vertex,addition,adjlist,Scale Free
0.00552692,sf15,4,vertex,addition,adjlist,Scale Free
0.005458629,sf15,4,vertex,addition,adjlist,Scale Free
0.005207809,sf16,5,vertex,addition,adjlist,Scale Free
0.005268916,sf16,5,vertex,addition,adjlist,Scale Free
0.005201125,sf16,5,vertex,addition,adjlist,Scale Free
0.005243605,sf16,5,vertex,addition,adjlist,Scale Free
0.005150564,sf16,5,vertex,addition,adjlist,Scale Free
0.00522577,sf17,5,vertex,addition,adjlist,Scale Free
0.005228009,sf17,5,vertex,addition,adjlist,Scale Free
0.005151558,sf17,5,vertex,addition,adjlist,Scale Free
0.005031751,sf17,5,vertex,addition,adjlist,Scale Free
0.005104279,sf17,5,vertex,addition,adjlist,Scale Free
0.005771561,sf18,5,vertex,addition,adjlist,Scale Free
0.005443502,sf18,5,vertex,addition,adjlist,Scale Free
0.005496234,sf18,5,vertex,addition,adjlist,Scale Free
0.005453775,sf18,5,vertex,addition,adjlist,Scale Free
0.005627144,sf18,5,vertex,addition,adjlist,Scale Free
0.004253421,sf19,6,vertex,addition,adjlist,Scale Free
0.004072942,sf19,6,vertex,addition,adjlist,Scale Free
0.003677092,sf19,6,vertex,addition,adjlist,Scale Free
0.003899908,sf19,6,vertex,addition,adjlist,Scale Free
0.004013969,sf19,6,vertex,addition,adjlist,Scale Free
0.003854265,sf20,6,vertex,addition,adjlist,Scale Free
0.003944119,sf20,6,vertex,addition,adjlist,Scale Free
0.003953306,sf20,6,vertex,addition,adjlist,Scale Free
0.003950951,sf20,6,vertex,addition,adjlist,Scale Free
0.003960322,sf20,6,vertex,addition,adjlist,Scale Free
0.003759668,sf21,6,vertex,addition,adjlist,Scale Free
0.003970458,sf21,6,vertex,addition,adjlist,Scale Free
0.004010497,sf21,6,vertex,addition,adjlist,Scale Free
0.004045263,sf21,6,vertex,addition,adjlist,Scale Free
0.004057406,sf21,6,vertex,addition,adjlist,Scale Free
0.004120023,sf22,7,vertex,addition,adjlist,Scale Free
0.003809221,sf22,7,vertex,addition,adjlist,Scale Free
0.003663755,sf22,7,vertex,addition,adjlist,Scale Free
0.003850962,sf22,7,vertex,addition,adjlist,Scale Free
0.003972164,sf22,7,vertex,addition,adjlist,Scale Free
0.004186228,sf23,7,vertex,addition,adjlist,Scale Free
0.004441818,sf23,7,vertex,addition,adjlist,Scale Free
0.004119026,sf23,7,vertex,addition,adjlist,Scale Free
0.004346645,sf23,7,vertex,addition,adjlist,Scale Free
0.004458082,sf23,7,vertex,addition,adjlist,Scale Free
0.004325138,sf24,7,vertex,addition,adjlist,Scale Free
0.003840975,sf24,7,vertex,addition,adjlist,Scale Free
0.004323835,sf24,7,vertex,addition,adjlist,Scale Free
0.003713168,sf24,7,vertex,addition,adjlist,Scale Free
0.004243351,sf24,7,vertex,addition,adjlist,Scale Free
0.00496208,sf25,8,vertex,addition,adjlist,Scale Free
0.004388848,sf25,8,vertex,addition,adjlist,Scale Free
0.003953389,sf25,8,vertex,addition,adjlist,Scale Free
0.004036974,sf25,8,vertex,addition,adjlist,Scale Free
0.003765996,sf25,8,vertex,addition,adjlist,Scale Free
0.003880349,sf26,8,vertex,addition,adjlist,Scale Free
0.004045909,sf26,8,vertex,addition,adjlist,Scale Free
0.004006706,sf26,8,vertex,addition,adjlist,Scale Free
0.003995403,sf26,8,vertex,addition,adjlist,Scale Free
0.003977303,sf26,8,vertex,addition,adjlist,Scale Free
0.003968145,sf27,8,vertex,addition,adjlist,Scale Free
0.003927774,sf27,8,vertex,addition,adjlist,Scale Free
0.004991814,sf27,8,vertex,addition,adjlist,Scale Free
0.003713787,sf27,8,vertex,addition,adjlist,Scale Free
0.004041785,sf27,8,vertex,addition,adjlist,Scale Free
0.61564137,sf01,0,vertex,addition,adjmat,Scale Free
0.575550688,sf01,0,vertex,addition,adjmat,Scale Free
0.582456767,sf01,0,vertex,addition,adjmat,Scale Free
0.585346358,sf01,0,vertex,addition,adjmat,Scale Free
0.574134548,sf01,0,vertex,addition,adjmat,Scale Free
0.578578938,sf02,0,vertex,addition,adjmat,Scale Free
0.585755618,sf02,0,vertex,addition,adjmat,Scale Free
0.639330971,sf02,0,vertex,addition,adjmat,Scale Free
0.59659516,sf02,0,vertex,addition,adjmat,Scale Free
0.577979331,sf02,0,vertex,addition,adjmat,Scale Free
0.572086425,sf03,0,vertex,addition,adjmat,Scale Free
0.585345676,sf03,0,vertex,addition,adjmat,Scale Free
0.590759098,sf03,0,vertex,addition,adjmat,Scale Free
0.56950834,sf03,0,vertex,addition,adjmat,Scale Free
0.585311765,sf03,0,vertex,addition,adjmat,Scale Free
0.57342174,sf04,1,vertex,addition,adjmat,Scale Free
0.577748462,sf04,1,vertex,addition,adjmat,Scale Free
0.582657582,sf04,1,vertex,addition,adjmat,Scale Free
0.578762199,sf04,1,vertex,addition,adjmat,Scale Free
0.582082142,sf04,1,vertex,addition,adjmat,Scale Free
0.578298764,sf05,1,vertex,addition,adjmat,Scale Free
0.585351996,sf05,1,vertex,addition,adjmat,Scale Free
0.581416509,sf05,1,vertex,addition,adjmat,Scale Free
0.576521776,sf05,1,vertex,addition,adjmat,Scale Free
0.575163151,sf05,1,vertex,addition,adjmat,Scale Free
0.591468447,sf06,1,vertex,addition,adjmat,Scale Free
0.577807754,sf06,1,vertex,addition,adjmat,Scale Free
0.65236549,sf06,1,vertex,addition,adjmat,Scale Free
0.584215089,sf06,1,vertex,addition,adjmat,Scale Free
0.582537879,sf06,1,vertex,addition,adjmat,Scale Free
0.572452135,sf07,2,vertex,addition,adjmat,Scale Free
0.575498915,sf07,2,vertex,addition,adjmat,Scale Free
0.580868325,sf07,2,vertex,addition,adjmat,Scale Free
0.57369979,sf07,2,vertex,addition,adjmat,Scale Free
0.572692473,sf07,2,vertex,addition,adjmat,Scale Free
0.580524676,sf08,2,vertex,addition,adjmat,Scale Free
0.574433634,sf08,2,vertex,addition,adjmat,Scale Free
0.583976831,sf08,2,vertex,addition,adjmat,Scale Free
0.583806921,sf08,2,vertex,addition,adjmat,Scale Free
0.57816161,sf08,2,vertex,addition,adjmat,Scale Free
0.586398771,sf09,2,vertex,addition,adjmat,Scale Free
0.586347349,sf09,2,vertex,addition,adjmat,Scale Free
0.582993746,sf09,2,vertex,addition,adjmat,Scale Free
0.577223602,sf09,2,vertex,addition,adjmat,Scale Free
0.592714374,sf09,2,vertex,addition,adjmat,Scale Free
0.612815496,sf10,3,vertex,addition,adjmat,Scale Free
0.628297474,sf10,3,vertex,addition,adjmat,Scale Free
0.607610445,sf10,3,vertex,addition,adjmat,Scale Free
0.614096003,sf10,3,vertex,addition,adjmat,Scale Free
0.61281673,sf10,3,vertex,addition,adjmat,Scale Free
0.609876488,sf11,3,vertex,addition,adjmat,Scale Free
0.610935856,sf11,3,vertex,addition,adjmat,Scale Free
0.607722145,sf11,3,vertex,addition,adjmat,Scale Free
0.605948491,sf11,3,vertex,addition,adjmat,Scale Free
0.607989033,sf11,3,vertex,addition,adjmat,Scale Free
0.610879295,sf12,3,vertex,addition,adjmat,Scale Free
0.603251889,sf12,3,vertex,addition,adjmat,Scale Free
0.617229081,sf12,3,vertex,addition,adjmat,Scale Free
0.600911395,sf12,3,vertex,addition,adjmat,Scale Free
0.621949268,sf12,3,vertex,addition,adjmat,Scale Free
0.634452578,sf13,4,vertex,addition,adjmat,Scale Free
0.600173385,sf13,4,vertex,addition,adjmat,Scale Free
0.602647183,sf13,4,vertex,addition,adjmat,Scale Free
0.603634697,sf13,4,vertex,addition,adjmat,Scale Free
0.607728093,sf13,4,vertex,addition,adjmat,Scale Free
0.608974174,sf14,4,vertex,addition,adjmat,Scale Free
0.611983464,sf14,4,vertex,addition,adjmat,Scale Free
0.600516358,sf14,4,vertex,addition,adjmat,Scale Free
0.6631859,sf14,4,vertex,addition,adjmat,Scale Free
0.641974602,sf14,4,vertex,addition,adjmat,Scale Free
0.620161669,sf15,4,vertex,addition,adjmat,Scale Free
0.606016776,sf15,4,vertex,addition,adjmat,Scale Free
0.602977678,sf15,4,vertex,addition,adjmat,Scale Free
0.609294274,sf15,4,vertex,addition,adjmat,Scale Free
0.603509963,sf15,4,vertex,addition,adjmat,Scale Free
0.604159942,sf16,5,vertex,addition,adjmat,Scale Free
0.61012309,sf16,5,vertex,addition,adjmat,Scale Free
0.599414167,sf16,5,vertex,addition,adjmat,Scale Free
0.597426832,sf16,5,vertex,addition,adjmat,Scale Free
0.603599414,sf16,5,vertex,addition,adjmat,Scale Free
0.600339044,sf17,5,vertex,addition,adjmat,Scale Free
0.611307956,sf17,5,vertex,addition,adjmat,Scale Free
0.601439564,sf17,5,vertex,addition,adjmat,Scale Free
0.68162577,sf17,5,vertex,addition,adjmat,Scale Free
0.607463934,sf17,5,vertex,addition,adjmat,Scale Free
0.602948213,sf18,5,vertex,addition,adjmat,Scale Free
0.609669032,sf18,5,vertex,addition,adjmat,Scale Free
0.614073261,sf18,5,vertex,addition,adjmat,Scale Free
0.677077022,sf18,5,vertex,addition,adjmat,Scale Free
0.603303287,sf18,5,vertex,addition,adjmat,Scale Free
0.907005069,sf19,6,vertex,addition,adjmat,Scale Free
0.90786713,sf19,6,vertex,addition,adjmat,Scale Free
0.921900045,sf19,6,vertex,addition,adjmat,Scale Free
0.924771182,sf19,6,vertex,addition,adjmat,Scale Free
0.916527617,sf19,6,vertex,addition,adjmat,Scale Free
0.913842508,sf20,6,vertex,addition,adjmat,Scale Free
0.927710461,sf20,6,vertex,addition,adjmat,Scale Free
0.92841265,sf20,6,vertex,addition,adjmat,Scale Free
0.958509594,sf20,6,vertex,addition,adjmat,Scale Free
0.906806415,sf20,6,vertex,addition,adjmat,Scale Free
0.969674882,sf21,6,vertex,addition,adjmat,Scale Free
0.923121339,sf21,6,vertex,addition,adjmat,Scale Free
0.915352009,sf21,6,vertex,addition,adjmat,Scale Free
0.919652021,sf21,6,vertex,addition,adjmat,Scale Free
0.924937216,sf21,6,vertex,addition,adjmat,Scale Free
0.909405029,sf22,7,vertex,addition,adjmat,Scale Free
0.912894901,sf22,7,vertex,addition,adjmat,Scale Free
0.914837603,sf22,7,vertex,addition,adjmat,Scale Free
0.949030933,sf22,7,vertex,addition,adjmat,Scale Free
0.947984409,sf22,7,vertex,addition,adjmat,Scale Free
0.910652537,sf23,7,vertex,addition,adjmat,Scale Free
0.974920515,sf23,7,vertex,addition,adjmat,Scale Free
0.919530035,sf23,7,vertex,addition,adjmat,Scale Free
0.909017095,sf23,7,vertex,addition,adjmat,Scale Free
0.905681707,sf23,7,vertex,addition,adjmat,Scale Free
0.922590668,sf24,7,vertex,addition,adjmat,Scale Free
0.909320972,sf24,7,vertex,addition,adjmat,Scale Free
0.907870129,sf24,7,vertex,addition,adjmat,Scale Free
0.925542765,sf24,7,vertex,addition,adjmat,Scale Free
0.918683712,sf24,7,vertex,addition,adjmat,Scale Free
0.903440802,sf25,8,vertex,addition,adjmat,Scale Free
0.948180011,sf25,8,vertex,addition,adjmat,Scale Free
0.909296149,sf25,8,vertex,addition,adjmat,Scale Free
0.917000572,sf25,8,vertex,addition,adjmat,Scale Free
0.894876865,sf25,8,vertex,addition,adjmat,Scale Free
0.951051108,sf26,8,vertex,addition,adjmat,Scale Free
0.900396095,sf26,8,vertex,addition,adjmat,Scale Free
0.907371623,sf26,8,vertex,addition,adjmat,Scale Free
0.967954849,sf26,8,vertex,addition,adjmat,Scale Free
0.902343662,sf26,8,vertex,addition,adjmat,Scale Free
0.901418657,sf27,8,vertex,addition,adjmat,Scale Free
0.906455191,sf27,8,vertex,addition,adjmat,Scale Free
0.886252259,sf27,8,vertex,addition,adjmat,Scale Free
0.950441046,sf27,8,vertex,addition,adjmat,Scale Free
0.903135953,sf27,8,vertex,addition,adjmat,Scale Free
0.011826091,sf01,0,vertex,addition,incmat,Scale Free
0.011560449,sf01,0,vertex,addition,incmat,Scale Free
0.010875554,sf01,0,vertex,addition,incmat,Scale Free
0.011363844,sf01,0,vertex,addition,incmat,Scale Free
0.011382718,sf01,0,vertex,addition,incmat,Scale Free
0.011949342,sf02,0,vertex,addition,incmat,Scale Free
0.011565817,sf02,0,vertex,addition,incmat,Scale Free
0.011591267,sf02,0,vertex,addition,incmat,Scale Free
0.011560578,sf02,0,vertex,addition,incmat,Scale Free
0.011298125,sf02,0,vertex,addition,incmat,Scale Free
0.011403604,sf03,0,vertex,addition,incmat,Scale Free
0.011301518,sf03,0,vertex,addition,incmat,Scale Free
0.011272543,sf03,0,vertex,addition,incmat,Scale Free
0.01156209,sf03,0,vertex,addition,incmat,Scale Free
0.011477861,sf03,0,vertex,addition,incmat,Scale Free
0.030003735,sf04,1,vertex,addition,incmat,Scale Free
0.029569212,sf04,1,vertex,addition,incmat,Scale Free
0.029983895,sf04,1,vertex,addition,incmat,Scale Free
0.029564592,sf04,1,vertex,addition,incmat,Scale Free
0.030252928,sf04,1,vertex,addition,incmat,Scale Free
0.029933116,sf05,1,vertex,addition,incmat,Scale Free
0.029792654,sf05,1,vertex,addition,incmat,Scale Free
0.029943797,sf05,1,vertex,addition,incmat,Scale Free
0.029497718,sf05,1,vertex,addition,incmat,Scale Free
0.030310498,sf05,1,vertex,addition,incmat,Scale Free
0.030056569,sf06,1,vertex,addition,incmat,Scale Free
0.030032313,sf06,1,vertex,addition,incmat,Scale Free
0.029994307,sf06,1,vertex,addition,incmat,Scale Free
0.030104793,sf06,1,vertex,addition,incmat,Scale Free
0.029673674,sf06,1,vertex,addition,incmat,Scale Free
0.053813309,sf07,2,vertex,addition,incmat,Scale Free
0.053442687,sf07,2,vertex,addition,incmat,Scale Free
0.053366248,sf07,2,vertex,addition,incmat,Scale Free
0.053339085,sf07,2,vertex,addition,incmat,Scale Free
0.05353674,sf07,2,vertex,addition,incmat,Scale Free
0.054364615,sf08,2,vertex,addition,incmat,Scale Free
0.053485037,sf08,2,vertex,addition,incmat,Scale Free
0.053291082,sf08,2,vertex,addition,incmat,Scale Free
0.052952311,sf08,2,vertex,addition,incmat,Scale Free
0.053817578,sf08,2,vertex,addition,incmat,Scale Free
0.053831753,sf09,2,vertex,addition,incmat,Scale Free
0.05322578,sf09,2,vertex,addition,incmat,Scale Free
0.05318408,sf09,2,vertex,addition,incmat,Scale Free
0.05315839,sf09,2,vertex,addition,incmat,Scale Free
0.053887891,sf09,2,vertex,addition,incmat,Scale Free
0.053399915,sf10,3,vertex,addition,incmat,Scale Free
0.053386132,sf10,3,vertex,addition,incmat,Scale Free
0.053236953,sf10,3,vertex,addition,incmat,Scale Free
0.053448822,sf10,3,vertex,addition,incmat,Scale Free
0.053543847,sf10,3,vertex,addition,incmat,Scale Free
0.05451641,sf11,3,vertex,addition,incmat,Scale Free
0.053241895,sf11,3,vertex,addition,incmat,Scale Free
0.054302461,sf11,3,vertex,addition,incmat,Scale Free
0.053183362,sf11,3,vertex,addition,incmat,Scale Free
0.054052234,sf11,3,vertex,addition,incmat,Scale Free
0.053669111,sf12,3,vertex,addition,incmat,Scale Free
0.053836913,sf12,3,vertex,addition,incmat,Scale Free
0.053287854,sf12,3,vertex,addition,incmat,Scale Free
0.053950915,sf12,3,vertex,addition,incmat,Scale Free
0.05363983,sf12,3,vertex,addition,incmat,Scale Free
0.226623657,sf13,4,vertex,addition,incmat,Scale Free
0.225335956,sf13,4,vertex,addition,incmat,Scale Free
0.226913601,sf13,4,vertex,addition,incmat,Scale Free
0.230132533,sf13,4,vertex,addition,incmat,Scale Free
0.222123402,sf13,4,vertex,addition,incmat,Scale Free
0.228708136,sf14,4,vertex,addition,incmat,Scale Free
0.233216336,sf14,4,vertex,addition,incmat,Scale Free
0.212054936,sf14,4,vertex,addition,incmat,Scale Free
0.247973301,sf14,4,vertex,addition,incmat,Scale Free
0.262760942,sf14,4,vertex,addition,incmat,Scale Free
0.236113722,sf15,4,vertex,addition,incmat,Scale Free
0.232781966,sf15,4,vertex,addition,incmat,Scale Free
0.220349438,sf15,4,vertex,addition,incmat,Scale Free
0.219066336,sf15,4,vertex,addition,incmat,Scale Free
0.231136526,sf15,4,vertex,addition,incmat,Scale Free
1.493518931,sf16,5,vertex,addition,incmat,Scale Free
1.569706393,sf16,5,vertex,addition,incmat,Scale Free
1.460808661,sf16,5,vertex,addition,incmat,Scale Free
1.49623516,sf16,5,vertex,addition,incmat,Scale Free
1.567032189,sf16,5,vertex,addition,incmat,Scale Free
1.453060627,sf17,5,vertex,addition,incmat,Scale Free
1.600468786,sf17,5,vertex,addition,incmat,Scale Free
1.485566218,sf17,5,vertex,addition,incmat,Scale Free
1.552446383,sf17,5,vertex,addition,incmat,Scale Free
1.560785289,sf17,5,vertex,addition,incmat,Scale Free
1.493882097,sf18,5,vertex,addition,incmat,Scale Free
1.471365145,sf18,5,vertex,addition,incmat,Scale Free
1.524514983,sf18,5,vertex,addition,incmat,Scale Free
1.518986211,sf18,5,vertex,addition,incmat,Scale Free
1.500903387,sf18,5,vertex,addition,incmat,Scale Free
0.162872592,sf19,6,vertex,addition,incmat,Scale Free
0.172523156,sf19,6,vertex,addition,incmat,Scale Free
0.168844684,sf19,6,vertex,addition,incmat,Scale Free
0.166701785,sf19,6,vertex,addition,incmat,Scale Free
0.173166731,sf19,6,vertex,addition,incmat,Scale Free
0.165646219,sf20,6,vertex,addition,incmat,Scale Free
0.172978096,sf20,6,vertex,addition,incmat,Scale Free
0.167453858,sf20,6,vertex,addition,incmat,Scale Free
0.174773939,sf20,6,vertex,addition,incmat,Scale Free
0.177730019,sf20,6,vertex,addition,incmat,Scale Free
0.170358631,sf21,6,vertex,addition,incmat,Scale Free
0.170209987,sf21,6,vertex,addition,incmat,Scale Free
0.188658229,sf21,6,vertex,addition,incmat,Scale Free
0.164132356,sf21,6,vertex,addition,incmat,Scale Free
0.171717601,sf21,6,vertex,addition,incmat,Scale Free
1.09267517,sf22,7,vertex,addition,incmat,Scale Free
1.049249177,sf22,7,vertex,addition,incmat,Scale Free
0.312666141,sf22,7,vertex,addition,incmat,Scale Free
1.081662934,sf22,7,vertex,addition,incmat,Scale Free
1.224293257,sf22,7,vertex,addition,incmat,Scale Free
1.07424425,sf23,7,vertex,addition,incmat,Scale Free
0.33515923,sf23,7,vertex,addition,incmat,Scale Free
1.082496976,sf23,7,vertex,addition,incmat,Scale Free
1.105195852,sf23,7,vertex,addition,incmat,Scale Free
1.095667608,sf23,7,vertex,addition,incmat,Scale Free
1.043259231,sf24,7,vertex,addition,incmat,Scale Free
1.055402538,sf24,7,vertex,addition,incmat,Scale Free
1.074735952,sf24,7,vertex,addition,incmat,Scale Free
1.101995088,sf24,7,vertex,addition,incmat,Scale Free
1.093199879,sf24,7,vertex,addition,incmat,Scale Free
1.196376977,sf25,8,vertex,addition,incmat,Scale Free
1.233259033,sf25,8,vertex,addition,incmat,Scale Free
1.207261481,sf25,8,vertex,addition,incmat,Scale Free
1.228295338,sf25,8,vertex,addition,incmat,Scale Free
1.199997463,sf25,8,vertex,addition,incmat,Scale Free
1.21808094,sf26,8,vertex,addition,incmat,Scale Free
1.214562294,sf26,8,vertex,addition,incmat,Scale Free
1.195736686,sf26,8,vertex,addition,incmat,Scale Free
1.241672342,sf26,8,vertex,addition,incmat,Scale Free
1.272748578,sf26,8,vertex,addition,incmat,Scale Free
1.222628586,sf27,8,vertex,addition,incmat,Scale Free
1.285953575,sf27,8,vertex,addition,incmat,Scale Free
1.219341067,sf27,8,vertex,addition,incmat,Scale Free
1.267235524,sf27,8,vertex,addition,incmat,Scale Free
1.193128366,sf27,8,vertex,addition,incmat,Scale Free
0.108233344,er01,0,vertex,deletion,adjlist,Erdos Renyi 
0.110716518,er01,0,vertex,deletion,adjlist,Erdos Renyi 
0.109085663,er01,0,vertex,deletion,adjlist,Erdos Renyi 
0.108221042,er01,0,vertex,deletion,adjlist,Erdos Renyi 
0.11389764,er01,0,vertex,deletion,adjlist,Erdos Renyi 
0.107547088,er02,0,vertex,deletion,adjlist,Erdos Renyi 
0.112907966,er02,0,vertex,deletion,adjlist,Erdos Renyi 
0.111662375,er02,0,vertex,deletion,adjlist,Erdos Renyi 
0.109406415,er02,0,vertex,deletion,adjlist,Erdos Renyi 
0.110295455,er02,0,vertex,deletion,adjlist,Erdos Renyi 
0.112282484,er03,0,vertex,deletion,adjlist,Erdos Renyi 
0.12471429,er03,0,vertex,deletion,adjlist,Erdos Renyi 
0.110803271,er03,0,vertex,deletion,adjlist,Erdos Renyi 
0.231303394,er03,0,vertex,deletion,adjlist,Erdos Renyi 
0.111570666,er03,0,vertex,deletion,adjlist,Erdos Renyi 
0.11625421,er04,1,vertex,deletion,adjlist,Erdos Renyi 
0.220986415,er04,1,vertex,deletion,adjlist,Erdos Renyi 
0.113195745,er04,1,vertex,deletion,adjlist,Erdos Renyi 
0.221239025,er04,1,vertex,deletion,adjlist,Erdos Renyi 
0.235674586,er04,1,vertex,deletion,adjlist,Erdos Renyi 
0.11378072,er05,1,vertex,deletion,adjlist,Erdos Renyi 
0.113717011,er05,1,vertex,deletion,adjlist,Erdos Renyi 
0.115335349,er05,1,vertex,deletion,adjlist,Erdos Renyi 
0.111587127,er05,1,vertex,deletion,adjlist,Erdos Renyi 
0.113133896,er05,1,vertex,deletion,adjlist,Erdos Renyi 
0.119442888,er06,1,vertex,deletion,adjlist,Erdos Renyi 
0.114157023,er06,1,vertex,deletion,adjlist,Erdos Renyi 
0.235813449,er06,1,vertex,deletion,adjlist,Erdos Renyi 
0.22021266,er06,1,vertex,deletion,adjlist,Erdos Renyi 
0.112958026,er06,1,vertex,deletion,adjlist,Erdos Renyi 
0.222289833,er07,2,vertex,deletion,adjlist,Erdos Renyi 
0.230041597,er07,2,vertex,deletion,adjlist,Erdos Renyi 
0.129164803,er07,2,vertex,deletion,adjlist,Erdos Renyi 
0.232900422,er07,2,vertex,deletion,adjlist,Erdos Renyi 
0.117004874,er07,2,vertex,deletion,adjlist,Erdos Renyi 
0.132234871,er08,2,vertex,deletion,adjlist,Erdos Renyi 
0.131975288,er08,2,vertex,deletion,adjlist,Erdos Renyi 
0.130964494,er08,2,vertex,deletion,adjlist,Erdos Renyi 
0.129351705,er08,2,vertex,deletion,adjlist,Erdos Renyi 
0.128999591,er08,2,vertex,deletion,adjlist,Erdos Renyi 
0.116807291,er09,2,vertex,deletion,adjlist,Erdos Renyi 
0.131192366,er09,2,vertex,deletion,adjlist,Erdos Renyi 
0.131817158,er09,2,vertex,deletion,adjlist,Erdos Renyi 
0.130236239,er09,2,vertex,deletion,adjlist,Erdos Renyi 
0.119562636,er09,2,vertex,deletion,adjlist,Erdos Renyi 
0.281152303,er10,3,vertex,deletion,adjlist,Erdos Renyi 
